InBi,1,"{'In': 1, 'Bi': 1, 'total_atoms': 2, 'no_elements': 2}",119.2073288,9.020920077,29.8018322,Tetragonal,4/mmm,"(4.74244168, 4.74244168, 5.30028178)","(90.0, 90.0, 90.0)",-40.56343206,0,6.35115613,1.30E-06,1.09E-08,0,FALSE,FALSE,FALSE,TRUE,mp-2030206
NbP,1,"{'Nb': 1, 'total_atoms': 1, 'no_elements': 1}",64.41246005,6.38720568,16.10311501,Tetragonal,4mm,"(3.349846566822276, 3.349846450773159, 6.210007691397354)","(105.65361399067224, 105.65361484509874, 90.00151560132366)",-8.747052553,0.1162,7.0762785,0,0,0,TRUE,TRUE,FALSE,FALSE,mp-9339
Co2MnGe,1,"{'Co': '2', 'Mn': 1, 'Ge': 1, 'total_atoms': 4, 'no_elements': 3}",45.95581398,8.868737983,11.4889535,Cubic,m-3m,"(4.020546733380453, 4.020547504844561, 4.02054741)","(60.00000069807295, 59.99999435072045, 59.99999293816457)",-7.262607788,0,6.95387152,5.0221034,0.109281133,2,TRUE,FALSE,TRUE,FALSE,mp-19850
Ga2In2Se4,0,"{'Ga': '2', 'In': '2', 'Se': '4', 'total_atoms': 8, 'no_elements': 3}",214.5068875,5.302112915,26.81336094,Tetragonal,4mm,"(6.628892413920745, 6.628892413920745, 6.628892413920745)","(103.10502709399299, 103.10502709399299, 123.12903942637266)",-16.30020279,0,3.36241421,0.0004172,1.94E-06,0,FALSE,FALSE,FALSE,TRUE,mp-1223671
B2Zr,0,"{'B': '2', 'Zr': 1, 'total_atoms': 3, 'no_elements': 2}",30.86676492,6.070775216,10.28892164,Hexagonal,6/mmm,"(3.1675254, 3.1675239231398353, 3.55238806)","(90.0, 90.0, 119.99998370348277)",-13.54754267,0,7.38649634,1.00E-07,3.24E-09,0,TRUE,FALSE,FALSE,FALSE,mp-1472
Cu4Ti2,0,"{'Cu': '4', 'Ti': '2', 'total_atoms': 6, 'no_elements': 2}",78.6063422,7.39192911,13.10105703,Orthorhombic,mmm,"(4.570734790127171, 4.570734790127171, 4.37469951)","(90.0, 90.0, 120.67477475674319)",-11.66372516,0,7.01570853,0.992925,0.012631614,1,TRUE,FALSE,TRUE,FALSE,mp-1077023
Nb2P4,0,"{'Nb': '2', 'P': '4', 'total_atoms': 6, 'no_elements': 2}",97.23587698,5.289013997,16.2059795,Monoclinic,2/m,"(3.3037299192292253, 4.741005184034603, 6.868489278279871)","(79.1748817386478, 76.07232981534445, 69.61189401804297)",-7.651939155,0,7.19772788,0,0,0,TRUE,FALSE,FALSE,FALSE,mp-1077116
Fe3Sn2,1,"{'Fe': '3', 'Sn': '2', 'total_atoms': 5, 'no_elements': 2}",163.8762936,8.206722072,16.38762936,Trigonal,-3m,"(7.343040241229474, 7.342692006123022, 7.342782204316235)","(42.53851856699523, 42.539322632764815, 42.53901466337442)",-6.687573391,0,7.76667323,14.5582836,0.088837032,4,FALSE,FALSE,TRUE,FALSE,mp-27505
GaBi,1,"{'Ga': 1, 'Bi': 1, 'total_atoms': 2, 'no_elements': 2}",64.47665124,7.177759309,32.23832562,Cubic,-43m,"(4.500966946829995, 4.500966946829995, 4.500966946829995)","(59.99999999999999, 59.99999999999999, 59.99999999999999)",-34.97942658,0,2.9431914,0,0,0,TRUE,FALSE,FALSE,TRUE,mp-1018126
Ni3Se3,1,"{'Ni': '3', 'Se': '3', 'total_atoms': 6, 'no_elements': 2}",72.63350091,6.294033621,18.15837523,Tetragonal,4/mmm,"(3.67751638, 3.67751638, 5.37066107)","(90.0, 90.0, 90.0)",-13.38331827,0,4.73629125,0.0080248,0.000110483,0,FALSE,FALSE,FALSE,TRUE,mp-571033
Bi6Te6,0,"{'Bi': '6', 'Te': '6', 'total_atoms': 12, 'no_elements': 2}",430.9497328,7.781486248,35.91247773,Trigonal,-3m,"(4.44665846, 4.446659372345732, 25.16682432)","(90.0, 90.0, 120.00001580818305)",-42.18808335,0,5.21147221,0,0,0,FALSE,FALSE,FALSE,FALSE,mp-23224
SrHgSn,1,"{'Sr': 1, 'Hg': 1, 'Sn': 1, 'total_atoms': 3, 'no_elements': 3}",175.9696463,7.679808094,29.32827438,Hexagonal,6mm,"(4.94529768, 4.942220373288288, 8.31539394)","(90.0, 90.0, 120.02061298005657)",-2.552703843,0,4.43616223,1.00E-07,5.68E-10,0,TRUE,FALSE,FALSE,FALSE,mp-1019259
V2OPO4,1,"{'V': '2', 'O': '5', 'P': 1, 'total_atoms': 8, 'no_elements': 4}",179.6339989,3.935245993,11.22712493,Tetragonal,4/mmm,"(5.391616247038425, 5.391698162096385, 7.258634178821893)","(68.22309204695071, 111.77751590210917, 90.002711554993)",-8.645497442,0,4.44781591,9.9998732,0.055668043,4,TRUE,FALSE,TRUE,FALSE,mp-19007
